| DSS-AC-001 | NOT_RUN | DSS-REQ-001 | 功能已实现并可登录平台 | 打开左侧“运行监控”菜单进入页面，观察页面标题、菜单、地址栏、面包屑 | 菜单、页面标题、路由元数据标题、面包屑均显示“源库快照状态”，无第二个同名入口；“源库快照状态”作为用户可见名称全平台统一 |
| DSS-AC-096 | NOT_RUN | DSS-REQ-084 | `5173` 已实现查询控件；存在包含最短与最长候选的探针/源库/快照状态候选数据 | 依次执行：初始“全部”→ 选中最短候选 → 选中最长候选 → 短值切长值 → 长值切短值 → 多选并启用 `collapse-tags` → 取消最长候选 → 清空回到“全部” → 点击重置 → 打开/关闭下拉面板 → 触发/隐藏 Tooltip；每一步用浏览器开发者工具测量三个下拉框**根节点**与**可视 wrapper**的宽度 | 上述任意状态下，探针端/源库/快照状态三个下拉框的根节点与 wrapper 宽度分别**恒为 `240px` / `300px` / `200px`**；任意相邻两步的宽度差均为 `0`；宽度不因选中内容长度、多选、清空、重置、面板开合或 Tooltip 显隐而变化 |
| DSS-AC-097 | NOT_RUN | DSS-REQ-084 | 同 `DSS-AC-096`；查询栏含后续字段组与“查询 / 重置”按钮 | 重复 `DSS-AC-096` 的各状态切换，记录后续字段组与操作按钮的横坐标（`getBoundingClientRect().x`）、查询栏容器高度，并观察是否出现额外换行 | 内容长度变化**不推动**后续字段组和“查询 / 重置”按钮（横坐标差为 `0`）；查询栏高度不变（差为 `0`）；除既有响应式断点外**不额外触发换行**；若在批准的响应式断点发生整组换行，只遵循既有响应式规则、不由候选文本长度触发 |
| DSS-AC-098 | NOT_RUN | DSS-REQ-085 | 已实现统一字段级截断；具备长度为 19/20/21/22 的候选，以及含中文字符、含代理对（补充平面）字符、`CLIENT_DESC` 为空、`DATA_SOURCE_ORG` 为空的候选 | 对 `CLIENT_ID`/`CLIENT_DESC`/`DATA_SOURCE_ORG`/`DATA_SOURCE_ID` 四字段分别以 19/20/21/22 code point 输入，观察下拉候选与控件可见选中项显示；对中文与代理对字符逐字符核对 | 长度 ≤20 显示**原文**、**不**追加 `...`；长度 =21/22 只显示**前 20 个 code point** 并追加 `...`；中文按 1 个 code point 计；代理对字符**不被拆断**（不出现乱码/半字符）；`CLIENT_DESC` 为空只显示截断后的 `CLIENT_ID`、`DATA_SOURCE_ORG` 为空只显示截断后的 `DATA_SOURCE_ID`，均**不出现空括号**；下拉候选与可见选中项采用**同一套**显示结果 |
| DSS-AC-099 | NOT_RUN | DSS-REQ-085 | 已实现字段级截断；具备超长 `CLIENT_ID`/`DATA_SOURCE_ORG`/`DATA_SOURCE_ID` 候选 | 选中一个超长候选，检查其选项 `value`；点击“查询”，在网络面板核对请求参数；核对已应用条件与表格筛选结果；再经自动/立即刷新触发一次请求 | 字段截断**只影响显示**：选项 `value`、查询参数、已应用条件与请求语义均使用**完整原始 ID**（与未截断时逐字节一致）；表格筛选结果与未截断时一致；后端数据与响应结构不变；不产生任何写请求 |
| DSS-AC-100 | NOT_RUN | DSS-REQ-086 | 已实现 `CLIENT_DESC` Tooltip；探针端候选含 `CLIENT_DESC` 长度 21/22/20/`null`/空串/纯空白各类 | 展开探针端下拉面板，逐一悬停上述各候选；检查是否出现 Tooltip 及其内容与最大宽度 | 仅当原始 `CLIENT_DESC` code point 长度 **>20** 时候选悬停显示 Tooltip，内容为**完整、未截断的原始 `CLIENT_DESC`**（不含 `CLIENT_ID`、不含组合文本、不含截断文本、不追加其他说明）；长度 `<=20`、`null`、空串或 trim 后为空时**无** Tooltip；源库候选（`DATA_SOURCE_ORG`/`DATA_SOURCE_ID` 超 20）与超长 `CLIENT_ID` 自身**不新增** Tooltip |
| DSS-AC-101 | NOT_RUN | DSS-REQ-086 | 已实现；探针端已选中 `CLIENT_DESC` >20 的候选；另有多选折叠 `+N` 场景 | 悬停控件中**可见的选中项**检查 Tooltip；构造多选折叠 `+N` 场景悬停 `+N` | 可见选中项的 Tooltip 条件与内容与候选一致（仅当 >20 时显示完整原始 `CLIENT_DESC`）；`+N` 保持 Element Plus 既有折叠语义、**不**聚合显示所有 `CLIENT_DESC`；仅对实际可见、可明确对应单个探针候选的选中项提供完整描述 Tooltip |
| DSS-AC-102 | NOT_RUN | DSS-REQ-086 | 已实现；具备超长 `CLIENT_DESC`；表格含源库 Tooltip 场景 | 在两个超长候选间快速移动鼠标；将 Tooltip 移出/移入；用长描述（超 `480px`）检查宽度与换行；同时检查表格既有 Tooltip 与源库表格 Tooltip | 任意时刻**最多一个**可见 Tooltip 实例、快速移动不叠加；鼠标离开后及时隐藏/销毁；Tooltip 采用安全最大宽度（`480px` 或 `min(480px, calc(100vw - 16px))`）并自然换行、不越出视口；Tooltip 显隐不改变下拉框宽度/高度、查询栏高度或其他控件位置；**不污染**表格既有 Tooltip，也不改变源库表格 Tooltip 只显示完整原始 `DATA_SOURCE_ID` 的批准规则 |
| DSS-AC-103 | NOT_RUN | DSS-REQ-084 / DSS-REQ-085 / DSS-REQ-086 | 已实现；页面可访问；可在真实浏览器设置视口；网络面板可用 | 依次执行选择、取消、清空、重置与 Tooltip 悬停/隐藏，统计网络请求数；随后验证查询、手动刷新、自动刷新请求计数与失败/隐藏场景；在 `1280×800`、`1700×920`、`1920×1080`、`2560×1440` 四档视口重复关键步骤 | 选择/取消/清空/重置与 Tooltip 交互**均为 0 请求**；只有“查询”按草稿发起查询；查询、手动刷新、自动刷新继续符合既有请求计数；单飞行、busy、失败保留旧结果、页面不可见冻结与恢复规则**无回退**；四档视口下查询控件外部几何固定（240/300/200px）、字段截断与 Tooltip 规则一致，且既有表格列宽、`49px` 行高、时间无省略、`110px` 刷新按钮、倒计时、未知状态、源库表格 Tooltip 等回归项均不回退 |
| DSS-AC-104 | NOT_RUN | DSS-REQ-087 | `5173` 正式前端已按本轮规则实现；存在包含最短与最长候选的探针端/源库/快照状态候选数据 | 依次执行：初始“全部”→ 选中最短候选 → 选中最长候选 → 短值切长值 → 长值切短值 → 多选并启用 `collapse-tags` → 取消最长候选 → 清空/重置 → 面板开合稳定性验证（面板打开且可见时测量外层 `.el-popper` → 关闭面板并确认其已隐藏或销毁，**不要求**在关闭态测量宽度 → 再次打开面板并重新测量）→ 触发/隐藏 Tooltip → 制造/消除纵向滚动条；除“关闭面板后”的隐藏/销毁确认外，每一步用浏览器开发者工具测量三个下拉弹层**外层 `.el-popper`（携带 Feature 私有 popper class 的可见边界）**的宽度 | 探针端/源库/快照状态三个下拉弹层外层 `.el-popper` 的宽度在上述任意状态下分别**恒为 `480px` / `400px` / `240px`**；任意相邻两步的宽度差均为 `0`；宽度不随选中内容长度、多选折叠、清空、重置、面板开合、Tooltip 显隐或滚动条出现/消失而变化；**关闭面板后重新打开时，外层宽度必须与关闭前相同（差为 `0`）**（关闭态不要求测量宽度，只需确认面板已隐藏或销毁）；固定对象为**外层 `.el-popper` 可见边界**而非内部 `.el-select-dropdown` 内容盒、也非触发控件 |
| DSS-AC-105 | NOT_RUN | DSS-REQ-087 | 同 `DSS-AC-104`；可在真实浏览器设置多档视口，且可设置足够窄（小于目标宽度）的视口 | 在 `1280×800`、`1700×920`、`1920×1080`、`2560×1440` 四档视口分别测量三个下拉弹层外层 `.el-popper` 宽度；再把视口分别收窄至探针端 `<496px`、源库 `<416px`、快照状态 `<256px` 三个安全阈值以内（也可用单个 `<256px` 的可控 viewport 一次覆盖三者），逐一测量三个弹层实际宽度是否等于 `min(目标宽度, viewportWidth − 16px)` 并检查是否越出视口、出现水平滚动条或内容溢出 | 视口足够宽时三个弹层外层宽度分别为 `480px` / `400px` / `240px`；视口变窄时弹层实际宽度取 `min(目标宽度, calc(100vw - 16px))`、不越出视口；**三个安全阈值均有正确数学验证**——探针端视口 `<496px`、源库视口 `<416px`、快照状态视口 `<256px` 时 `100vw - 16px` 分别小于 `480px`/`400px`/`240px`，故实际外层宽度必须等于 `viewportWidth − 16px`（小于目标常量）而非常量目标宽度；任意视口下弹层**不产生水平滚动、不产生内容溢出**；四档视口下既有表格列宽、`49px` 行高、时间无省略、`110px` 刷新按钮、倒计时、未知状态、源库表格 Tooltip 等回归项均不回退 |
| DSS-AC-106 | NOT_RUN | DSS-REQ-087 | 同 `DSS-AC-104`；已选中一个会使 Element Plus `is-selected` 生效的较长的已选候选 | 选中一个较长候选后测量弹层外层宽度并与未选中时对比；核对选中项计算样式 `font-weight`；检查内部 `.el-select-dropdown` 与外层 `.el-popper` 的层叠关系（是否内外同宽写死导致边框/内边距叠加溢出）；检查 Feature 私有样式是否使用 `!important`、是否新增全局 Element Plus 覆盖 | Element Plus 下拉候选 `.el-select-dropdown__item.is-selected` 的既有选中强调样式（实测 `font-weight: 700`）**保留**，但该样式**不得**影响外层 popper 宽度、弹层宽度不因此变化（与未选中时差为 `0`）；弹层宽度不依赖内容长度；内部 `.el-select-dropdown` **自适应填充**外层 `.el-popper`（内外不同时按同一 `border-box` 宽度写死），无边框/内边距叠加导致的溢出或水平滚动；实现限定 Feature 命名空间、使用最小特异性、**不使用 `!important`**、**不新增全局 Element Plus 样式覆盖** |
| DSS-AC-107 | NOT_RUN | DSS-REQ-087 | `5173` 已实现本轮规则；网络面板与开发者工具可用 | 测量三个触发控件（trigger）的宽高；核对四字段（`CLIENT_ID`/`CLIENT_DESC`/`DATA_SOURCE_ORG`/`DATA_SOURCE_ID`）的 20 code point 截断与 `CLIENT_DESC` 完整 Tooltip 规则；检查选中超长候选时选项 `value`/查询参数/已应用条件；执行选择/取消/清空/重置并统计请求数，再依次验证查询、手动刷新、自动刷新、失败保留与不可见冻结；检查接口与数据库契约 | 三个触发控件尺寸仍为 `240px` / `300px` / `200px`（宽）× `32px`（高），**未因本规则改变**；四字段截断与 `CLIENT_DESC` Tooltip 规则（`DSS-REQ-085`/`DSS-REQ-086`）不变、完整原始 ID/`value` 与查询语义不变；选择/取消/清空/重置与面板开合**均为 0 请求**，只有“查询”按草稿发起查询，查询/手动刷新/自动刷新请求计数与单飞行/busy/失败保留旧结果/页面不可见冻结与恢复规则**无回退**；不改 API 路径/方法/参数/响应字段、不改 SQL/表结构/索引/约束/只读边界——`API.md` 与 `DATABASE.md` 在本 baseline 草案任务中仅同步 §1 组合计数、分层状态、下一入口及简短说明，API 业务契约与 §9 映射表逐字节不变、DATABASE 查询设计业务正文逐字节不变 |
